regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
11000001,21000316,A-C00316,7666125239444870144.0000000000,16063358891149300.0000000000,-9494156893154979840.0000000000,7654474726815729664.0000000000,7672180564477830144.0000000000,-8852506141688600.0000000000,8853331520412740.0000000000,9500254341657849856.0000000000,9517960179319959552.0000000000,None,8.85292e+15
11000001,21000317,A-C00317,7636076745007850496.0000000000,3270194517300480.0000000000,-9509105238983340032.0000000000,7631010331665300480.0000000000,7631975102114029568.0000000000,-468706528888082.0000000000,496063919835580.0000000000,9507920745158909952.0000000000,9508885515607640064.0000000000,None,4.82385e+14
11000001,21000318,A-C00318,7647851948819739648.0000000000,1970095940667640.0000000000,-9496176254028810240.0000000000,7655018884282210304.0000000000,7669933519981339648.0000000000,-7444422647948390.0000000000,7470213051186760.0000000000,9480832057969860608.0000000000,9495746693668999168.0000000000,None,7.45732e+15
11000001,21000319,A-C00319,7616750607317529600.0000000000,12580842127116300.0000000000,-9495069066704799744.0000000000,7636933333826190336.0000000000,7639726507688500224.0000000000,-1392455148493890.0000000000,1400718713816810.0000000000,9482961700606300160.0000000000,9485754874468610048.0000000000,None,1.39659e+15
11000001,21000320,A-C00320,7633757962969919488.0000000000,35787436363629800.0000000000,-9494708504194580480.0000000000,7631941749684289536.0000000000,7639744682947789824.0000000000,-3902200702365660.0000000000,3900732561139690.0000000000,9498431684719429632.0000000000,9506234617982930944.0000000000,None,3.90147e+15
11000001,21000321,A-C00321,7617991222311209984.0000000000,19641091175906500.0000000000,-9509354720225400832.0000000000,7621926967119580160.0000000000,7627119024420689920.0000000000,-2607187037822290.0000000000,2584870263283360.0000000000,9499356695688519680.0000000000,9504548752989630464.0000000000,None,2.59603e+15
11000001,21000322,A-C00322,7630957471621760000.0000000000,24454342376149400.0000000000,-9538065456286730240.0000000000,7627137172294750208.0000000000,7635783670951600128.0000000000,-4317146359446910.0000000000,4329352297399280.0000000000,9514481820086460416.0000000000,9523128318743310336.0000000000,None,4.32325e+15
11000001,21000323,A-C00323,7623932721618979840.0000000000,14725567916029500.0000000000,-9504813387763429376.0000000000,7618647532619870208.0000000000,7632070670664569856.0000000000,-6707967826824580.0000000000,6715170217873610.0000000000,9472014778311620608.0000000000,9485437916356319232.0000000000,None,6.71157e+15
11000031,21000324,G-C00324,7205800000000000000.0000000000,1539300000000000000.0000000000,-9515100000000000000.0000000000,7195400000000000000.0000000000,7207300000000000000.0000000000,1519300000000000000.0000000000,1559300000000000000.0000000000,-9505800000000000000.0000000000,-9493800000000000000.0000000000,None,5.9e+15
11000001,21000325,A-C00325,7658505423306389504.0000000000,1548895616323360000.0000000000,-9465393574554150912.0000000000,7618505423306389504.0000000000,7698505423306389504.0000000000,1508895616323360000.0000000000,1588895616323360000.0000000000,-9505393574554150912.0000000000,-9425393574554150912.0000000000,None,4e+16
11000004,21000326,B-C00326,7725025396253240320.0000000000,1606813790232829952.0000000000,-9252426491598970880.0000000000,7685025396253240320.0000000000,7765025396253240320.0000000000,1566813790232829952.0000000000,1646813790232829952.0000000000,-9292426491598970880.0000000000,-9212426491598969856.0000000000,None,4e+16
11000009,21000327,C-C00327,7747916764524529664.0000000000,1569538314418180096.0000000000,-9931674178251390976.0000000000,7707916764524529664.0000000000,7787916764524529664.0000000000,1529538314418180096.0000000000,1609538314418180096.0000000000,-9971674178251390976.0000000000,-9891674178251390976.0000000000,None,4e+16
11000016,21000328,D-C00328,7849376741752829952.0000000000,1423857875901779968.0000000000,-9760976595570810880.0000000000,7809376741752829952.0000000000,7889376741752829952.0000000000,1383857875901779968.0000000000,1463857875901779968.0000000000,-9800976595570810880.0000000000,-9720976595570810880.0000000000,None,4e+16
11000024,21000329,E-C00329,7192566485163820032.0000000000,1475066978737900032.0000000000,-9469231345933350912.0000000000,7152566485163820032.0000000000,7232566485163820032.0000000000,1435066978737900032.0000000000,1515066978737900032.0000000000,-9509231345933350912.0000000000,-9429231345933350912.0000000000,None,4e+16
11000030,21000330,F-C00330,7326291376146719744.0000000000,1524155970543150080.0000000000,-9927218756138190848.0000000000,7286291376146719744.0000000000,7366291376146719744.0000000000,1484155970543150080.0000000000,1564155970543150080.0000000000,-9967218756138190848.0000000000,-9887218756138190848.0000000000,None,4e+16
11000032,21000331,H-C00331,7668788072573509632.0000000000,1577114056701449984.0000000000,-9658905593769129984.0000000000,7628788072573509632.0000000000,7708788072573509632.0000000000,1537114056701449984.0000000000,1617114056701449984.0000000000,-9698905593769129984.0000000000,-9618905593769129984.0000000000,None,4e+16
11000032,21000332,H-C00332,7596456368826500096.0000000000,1559215604381080064.0000000000,-9778102888154230784.0000000000,7556456368826500096.0000000000,7636456368826500096.0000000000,1519215604381080064.0000000000,1599215604381080064.0000000000,-9818102888154230784.0000000000,-9738102888154230784.0000000000,None,4e+16
11000032,21000333,H-C00333,7639127402992570368.0000000000,1669733394161999872.0000000000,-9893269405401810944.0000000000,7599127402992570368.0000000000,7679127402992570368.0000000000,1629733394161999872.0000000000,1709733394161999872.0000000000,-9933269405401810944.0000000000,-9853269405401810944.0000000000,None,4e+16
11000033,21000334,K-C00334,6827804192158759936.0000000000,1686921159605260032.0000000000,-9795533211663689728.0000000000,6787804192158759936.0000000000,6867804192158759936.0000000000,1646921159605260032.0000000000,1726921159605260032.0000000000,-9835533211663689728.0000000000,-9755533211663689728.0000000000,None,4e+16
12000001,22000001,ADC01,5444824765842110464.0000000000,6032347345900019712.0000000000,-8347676129361439744.0000000000,5404824765842110464.0000000000,5484824765842110464.0000000000,5992347345900019712.0000000000,6072347345900019712.0000000000,-8387676129361439744.0000000000,-8307676129361439744.0000000000,None,4e+16
12000001,22000002,ADC02,3345239081358369792.0000000000,5073868966233490432.0000000000,-5421637959793080320.0000000000,3305239081358369792.0000000000,3385239081358369792.0000000000,5033868966233490432.0000000000,5113868966233490432.0000000000,-5461637959793080320.0000000000,-5381637959793080320.0000000000,None,4e+16
12000001,22000003,ADC03,3312576327659409920.0000000000,4964240214910990336.0000000000,-5630149537255530496.0000000000,3272576327659409920.0000000000,3352576327659409920.0000000000,4924240214910990336.0000000000,5004240214910990336.0000000000,-5670149537255530496.0000000000,-5590149537255530496.0000000000,None,4e+16
12000001,22000004,ADC04,3191469181193679872.0000000000,4937292618503409664.0000000000,-5562114279659450368.0000000000,3151469181193679872.0000000000,3231469181193679872.0000000000,4897292618503409664.0000000000,4977292618503409664.0000000000,-5602114279659450368.0000000000,-5522114279659450368.0000000000,None,4e+16
12000001,22000005,ADC05,3232924449927929856.0000000000,5189935675402309632.0000000000,-5517032467519670272.0000000000,3192924449927929856.0000000000,3272924449927929856.0000000000,5149935675402309632.0000000000,5229935675402309632.0000000000,-5557032467519670272.0000000000,-5477032467519670272.0000000000,None,4e+16
12000002,22000006,ADC06,4668863371441710080.0000000000,4470753702909949952.0000000000,-5452242796607039488.0000000000,4628863371441710080.0000000000,4708863371441710080.0000000000,4430753702909949952.0000000000,4510753702909949952.0000000000,-5492242796607039488.0000000000,-5412242796607039488.0000000000,None,4e+16
12000002,22000007,ADC07,4800702460562929664.0000000000,4528422924593079808.0000000000,-5502191615151070208.0000000000,4760702460562929664.0000000000,4840702460562929664.0000000000,4488422924593079808.0000000000,4568422924593079808.0000000000,-5542191615151070208.0000000000,-5462191615151070208.0000000000,None,4e+16
12000002,22000008,ADC08,4515203168251850240.0000000000,4515304801265520128.0000000000,-5423519235940020224.0000000000,4475203168251850240.0000000000,4555203168251850240.0000000000,4475304801265520128.0000000000,4555304801265520128.0000000000,-5463519235940020224.0000000000,-5383519235940020224.0000000000,None,4e+16
12000002,22000009,ADC09,4692558026250519552.0000000000,4386421860452380160.0000000000,-5341203160582670336.0000000000,4652558026250519552.0000000000,4732558026250519552.0000000000,4346421860452380160.0000000000,4426421860452380160.0000000000,-5381203160582670336.0000000000,-5301203160582670336.0000000000,None,4e+16
12000002,22000010,ADC10,4793705058003529728.0000000000,4507140133790519808.0000000000,-5510838628575410176.0000000000,4753705058003529728.0000000000,4833705058003529728.0000000000,4467140133790519808.0000000000,4547140133790519808.0000000000,-5550838628575410176.0000000000,-5470838628575410176.0000000000,None,4e+16
12000003,22000011,ADC11,4283307624951499776.0000000000,5027087159402980352.0000000000,-7579066539669189632.0000000000,4243307624951499776.0000000000,4323307624951499776.0000000000,4987087159402980352.0000000000,5067087159402980352.0000000000,-7619066539669189632.0000000000,-7539066539669189632.0000000000,None,4e+16
12000003,22000012,ADC12,4103853795237139968.0000000000,4877644132224809984.0000000000,-7600358084841910272.0000000000,4063853795237139968.0000000000,4143853795237139968.0000000000,4837644132224809984.0000000000,4917644132224809984.0000000000,-7640358084841910272.0000000000,-7560358084841910272.0000000000,None,4e+16
12000003,22000013,ADC13,4130444905965910016.0000000000,4911173810201849856.0000000000,-7792571289037740032.0000000000,4090444905965910016.0000000000,4170444905965910016.0000000000,4871173810201849856.0000000000,4951173810201849856.0000000000,-7832571289037740032.0000000000,-7752571289037740032.0000000000,None,4e+16
12000003,22000014,ADC14,4320852872232390144.0000000000,5033264675907659776.0000000000,-7711682240886049792.0000000000,4280852872232390144.0000000000,4360852872232390144.0000000000,4993264675907659776.0000000000,5073264675907659776.0000000000,-7751682240886049792.0000000000,-7671682240886049792.0000000000,None,4e+16
12000003,22000015,ADC15,4199229926940319744.0000000000,5013087235745040384.0000000000,-7675778380053109760.0000000000,4159229926940319744.0000000000,4239229926940319744.0000000000,4973087235745040384.0000000000,5053087235745040384.0000000000,-7715778380053109760.0000000000,-7635778380053109760.0000000000,None,4e+16
12000004,22000016,ADC16,4346058810117779968.0000000000,5149294926632089600.0000000000,-6086071224088259584.0000000000,4306058810117779968.0000000000,4386058810117779968.0000000000,5109294926632089600.0000000000,5189294926632089600.0000000000,-6126071224088259584.0000000000,-6046071224088259584.0000000000,None,4e+16
12000004,22000017,ADC17,4342670010893329920.0000000000,5312236806478529536.0000000000,-6250972914122720256.0000000000,4302670010893329920.0000000000,4382670010893329920.0000000000,5272236806478529536.0000000000,5352236806478529536.0000000000,-6290972914122720256.0000000000,-6210972914122720256.0000000000,None,4e+16
12000004,22000018,ADC18,4330324317591390208.0000000000,5316479590940180480.0000000000,-5998277710349509632.0000000000,4290324317591390208.0000000000,4370324317591390208.0000000000,5276479590940180480.0000000000,5356479590940180480.0000000000,-6038277710349509632.0000000000,-5958277710349509632.0000000000,None,4e+16
12000004,22000019,ADC19,4230506543576289792.0000000000,5134139595995230208.0000000000,-6168340022047559680.0000000000,4190506543576289792.0000000000,4270506543576289792.0000000000,5094139595995230208.0000000000,5174139595995230208.0000000000,-6208340022047559680.0000000000,-6128340022047559680.0000000000,None,4e+16
12000004,22000020,ADC20,4324001106223699968.0000000000,5197060067213519872.0000000000,-6012646306674750464.0000000000,4284001106223699968.0000000000,4364001106223699968.0000000000,5157060067213519872.0000000000,5237060067213519872.0000000000,-6052646306674750464.0000000000,-5972646306674750464.0000000000,None,4e+16
12000005,22000021,ADC21,4940727419207170048.0000000000,5585770688757409792.0000000000,-8914984172843310080.0000000000,4900727419207170048.0000000000,4980727419207170048.0000000000,5545770688757409792.0000000000,5625770688757409792.0000000000,-8954984172843310080.0000000000,-8874984172843310080.0000000000,None,4e+16
12000005,22000022,ADC22,5071773389309219840.0000000000,5517936566812969984.0000000000,-9033386069449289728.0000000000,5031773389309219840.0000000000,5111773389309219840.0000000000,5477936566812969984.0000000000,5557936566812969984.0000000000,-9073386069449289728.0000000000,-8993386069449289728.0000000000,None,4e+16
12000005,22000023,ADC23,5108454775306680320.0000000000,5769480014498750464.0000000000,-9044544885514829824.0000000000,5068454775306680320.0000000000,5148454775306680320.0000000000,5729480014498750464.0000000000,5809480014498750464.0000000000,-9084544885514829824.0000000000,-9004544885514829824.0000000000,None,4e+16
12000005,22000024,ADC24,4947258648809780224.0000000000,5598882298012210176.0000000000,-8846790773505040384.0000000000,4907258648809780224.0000000000,4987258648809780224.0000000000,5558882298012210176.0000000000,5638882298012210176.0000000000,-8886790773505040384.0000000000,-8806790773505040384.0000000000,None,4e+16
